l_TB4_46.dot	C	19	16	46,45	46:F69:4:4:0:0:1:0:0:5:4:5:0:4|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0
l_TB4_47.dot	C	19	16	47,45	47:F70:4:4:0:0:1:0:0:5:4:5:0:4|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0
l_TB4_48.dot	C	19	16	48,45	48:69-71:4:4:0:0:1:0:0:5:4:5:0:4|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0
l_TB4_49.dot	C	19	16	49,45	49:70-72:4:4:0:0:1:0:0:5:4:5:0:4|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0
l_TB4f_43.dot	C	20	16	43,45	43:F64:4:4:1:0:1:2:0:5:4:5:0:4|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0
l_TB4f_44.dot	C	20	16	44,45	44:F66:4:4:1:0:1:2:0:5:4:5:0:4|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0
l_TB4f_45.dot	C	20	16	45,45	45:F67:4:4:1:0:1:2:0:5:4:5:0:4|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0
l_TB4f_46.dot	C	20	16	46,45	46:F69:4:4:1:0:1:2:0:5:4:5:0:4|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0
l_TB4f_47.dot	C	20	16	47,45	47:F70:4:4:1:0:1:2:0:5:4:5:0:4|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0
l_TB4f_48.dot	C	20	16	48,45	48:69-71:4:4:1:0:1:2:0:5:4:5:0:4|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0
l_TB4f_49.dot	C	20	16	49,45	49:70-72:4:4:1:0:1:2:0:5:4:5:0:4|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0
l_WIT_73.dot	P	19	73,9	10	73:F109:4:4:1:0:4:3:0:5:4:5:0:4|9:F13:0:0:0:0:1:0:0:0:0:0:0:0
l_WIT_74.dot	P	19	74,9	10	74:F111:4:4:1:0:4:3:0:5:4:5:0:4|9:F13:0:0:0:0:1:0:0:0:0:0:0:0
l_WIT_75.dot	P	19	75,9	10	75:F112:4:4:1:0:4:3:0:5:4:5:0:4|9:F13:0:0:0:0:1:0:0:0:0:0:0:0
l_WIT_76.dot	P	19	76,9	10	76:F114:4:4:1:0:4:3:0:5:4:5:0:4|9:F13:0:0:0:0:1:0:0:0:0:0:0:0
l_WIT_77.dot	P	19	77,9	10	77:F115:4:4:1:0:4:3:0:5:4:5:0:4|9:F13:0:0:0:0:1:0:0:0:0:0:0:0
l_WIT_78.dot	P	19	78,9	10	78:F117:4:4:1:0:4:3:0:5:4:5:0:4|9:F13:0:0:0:0:1:0:0:0:0:0:0:0
l_WIT_79.dot	P	19	79,9	10	79:115-117:4:4:1:0:4:3:0:5:4:5:0:4|9:F13:0:0:0:0:1:0:0:0:0:0:0:0
